No.	Name	Description	Block ID	Block	Sub-Block	
3822	B08[P-Si]	Presence/absence of P - Si at topological distance 8	25	2D Atom Pairs	Binary Atom Pairs of order 8	8
3823	B08[P-X]	Presence/absence of P - X at topological distance 8	25	2D Atom Pairs	Binary Atom Pairs of order 8	8
3824	B08[F-F]	Presence/absence of F - F at topological distance 8	25	2D Atom Pairs	Binary Atom Pairs of order 8	8
3825	B08[F-Cl]	Presence/absence of F - Cl at topological distance 8	25	2D Atom Pairs	Binary Atom Pairs of order 8	8
3826	B08[F-Br]	Presence/absence of F - Br at topological distance 8	25	2D Atom Pairs	Binary Atom Pairs of order 8	8
3827	B08[F-I]	Presence/absence of F - I at topological distance 8	25	2D Atom Pairs	Binary Atom Pairs of order 8	8
3828	B08[F-B]	Presence/absence of F - B at topological distance 8	25	2D Atom Pairs	Binary Atom Pairs of order 8	8
3829	B08[F-Si]	Presence/absence of F - Si at topological distance 8	25	2D Atom Pairs	Binary Atom Pairs of order 8	8
3830	B08[F-X]	Presence/absence of F - X at topological distance 8	25	2D Atom Pairs	Binary Atom Pairs of order 8	8
3831	B08[Cl-Cl]	Presence/absence of Cl - Cl at topological distance 8	25	2D Atom Pairs	Binary Atom Pairs of order 8	8
3832	B08[Cl-Br]	Presence/absence of Cl - Br at topological distance 8	25	2D Atom Pairs	Binary Atom Pairs of order 8	8
3833	B08[Cl-I]	Presence/absence of Cl - I at topological distance 8	25	2D Atom Pairs	Binary Atom Pairs of order 8	8
3834	B08[Cl-B]	Presence/absence of Cl - B at topological distance 8	25	2D Atom Pairs	Binary Atom Pairs of order 8	8
3835	B08[Cl-Si]	Presence/absence of Cl - Si at topological distance 8	25	2D Atom Pairs	Binary Atom Pairs of order 8	8
3836	B08[Cl-X]	Presence/absence of Cl - X at topological distance 8	25	2D Atom Pairs	Binary Atom Pairs of order 8	8
3837	B08[Br-Br]	Presence/absence of Br - Br at topological distance 8	25	2D Atom Pairs	Binary Atom Pairs of order 8	8
3838	B08[Br-I]	Presence/absence of Br - I at topological distance 8	25	2D Atom Pairs	Binary Atom Pairs of order 8	8
3839	B08[Br-B]	Presence/absence of Br - B at topological distance 8	25	2D Atom Pairs	Binary Atom Pairs of order 8	8
3840	B08[Br-Si]	Presence/absence of Br - Si at topological distance 8	25	2D Atom Pairs	Binary Atom Pairs of order 8	8
3841	B08[Br-X]	Presence/absence of Br - X at topological distance 8	25	2D Atom Pairs	Binary Atom Pairs of order 8	8
3842	B08[I-I]	Presence/absence of I - I at topological distance 8	25	2D Atom Pairs	Binary Atom Pairs of order 8	8
3843	B08[I-B]	Presence/absence of I - B at topological distance 8	25	2D Atom Pairs	Binary Atom Pairs of order 8	8
3844	B08[I-Si]	Presence/absence of I - Si at topological distance 8	25	2D Atom Pairs	Binary Atom Pairs of order 8	8
3845	B08[I-X]	Presence/absence of I - X at topological distance 8	25	2D Atom Pairs	Binary Atom Pairs of order 8	8
3846	B08[B-B]	Presence/absence of B - B at topological distance 8	25	2D Atom Pairs	Binary Atom Pairs of order 8	8
3847	B08[B-Si]	Presence/absence of B - Si at topological distance 8	25	2D Atom Pairs	Binary Atom Pairs of order 8	8
3848	B08[B-X]	Presence/absence of B - X at topological distance 8	25	2D Atom Pairs	Binary Atom Pairs of order 8	8
3849	B08[Si-Si]	Presence/absence of Si - Si at topological distance 8	25	2D Atom Pairs	Binary Atom Pairs of order 8	8
3850	B08[Si-X]	Presence/absence of Si - X at topological distance 8	25	2D Atom Pairs	Binary Atom Pairs of order 8	8
3851	B08[X-X]	Presence/absence of X - X at topological distance 8	25	2D Atom Pairs	Binary Atom Pairs of order 8	8
3852	B09[C-C]	Presence/absence of C - C at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3853	B09[C-N]	Presence/absence of C - N at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3854	B09[C-O]	Presence/absence of C - O at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3855	B09[C-S]	Presence/absence of C - S at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3856	B09[C-P]	Presence/absence of C - P at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3857	B09[C-F]	Presence/absence of C - F at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3858	B09[C-Cl]	Presence/absence of C - Cl at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3859	B09[C-Br]	Presence/absence of C - Br at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3860	B09[C-I]	Presence/absence of C - I at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3861	B09[C-B]	Presence/absence of C - B at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3862	B09[C-Si]	Presence/absence of C - Si at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3863	B09[C-X]	Presence/absence of C - X at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3864	B09[N-N]	Presence/absence of N - N at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3865	B09[N-O]	Presence/absence of N - O at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3866	B09[N-S]	Presence/absence of N - S at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3867	B09[N-P]	Presence/absence of N - P at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3868	B09[N-F]	Presence/absence of N - F at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3869	B09[N-Cl]	Presence/absence of N - Cl at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3870	B09[N-Br]	Presence/absence of N - Br at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3871	B09[N-I]	Presence/absence of N - I at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3872	B09[N-B]	Presence/absence of N - B at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3873	B09[N-Si]	Presence/absence of N - Si at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3874	B09[N-X]	Presence/absence of N - X at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3875	B09[O-O]	Presence/absence of O - O at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3876	B09[O-S]	Presence/absence of O - S at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3877	B09[O-P]	Presence/absence of O - P at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3878	B09[O-F]	Presence/absence of O - F at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3879	B09[O-Cl]	Presence/absence of O - Cl at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3880	B09[O-Br]	Presence/absence of O - Br at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3881	B09[O-I]	Presence/absence of O - I at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3882	B09[O-B]	Presence/absence of O - B at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3883	B09[O-Si]	Presence/absence of O - Si at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3884	B09[O-X]	Presence/absence of O - X at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3885	B09[S-S]	Presence/absence of S - S at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3886	B09[S-P]	Presence/absence of S - P at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3887	B09[S-F]	Presence/absence of S - F at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3888	B09[S-Cl]	Presence/absence of S - Cl at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3889	B09[S-Br]	Presence/absence of S - Br at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3890	B09[S-I]	Presence/absence of S - I at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3891	B09[S-B]	Presence/absence of S - B at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3892	B09[S-Si]	Presence/absence of S - Si at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3893	B09[S-X]	Presence/absence of S - X at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3894	B09[P-P]	Presence/absence of P - P at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3895	B09[P-F]	Presence/absence of P - F at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3896	B09[P-Cl]	Presence/absence of P - Cl at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3897	B09[P-Br]	Presence/absence of P - Br at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3898	B09[P-I]	Presence/absence of P - I at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3899	B09[P-B]	Presence/absence of P - B at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3900	B09[P-Si]	Presence/absence of P - Si at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3901	B09[P-X]	Presence/absence of P - X at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3902	B09[F-F]	Presence/absence of F - F at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3903	B09[F-Cl]	Presence/absence of F - Cl at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3904	B09[F-Br]	Presence/absence of F - Br at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3905	B09[F-I]	Presence/absence of F - I at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3906	B09[F-B]	Presence/absence of F - B at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3907	B09[F-Si]	Presence/absence of F - Si at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3908	B09[F-X]	Presence/absence of F - X at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3909	B09[Cl-Cl]	Presence/absence of Cl - Cl at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3910	B09[Cl-Br]	Presence/absence of Cl - Br at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3911	B09[Cl-I]	Presence/absence of Cl - I at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3912	B09[Cl-B]	Presence/absence of Cl - B at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3913	B09[Cl-Si]	Presence/absence of Cl - Si at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3914	B09[Cl-X]	Presence/absence of Cl - X at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3915	B09[Br-Br]	Presence/absence of Br - Br at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3916	B09[Br-I]	Presence/absence of Br - I at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3917	B09[Br-B]	Presence/absence of Br - B at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3918	B09[Br-Si]	Presence/absence of Br - Si at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3919	B09[Br-X]	Presence/absence of Br - X at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3920	B09[I-I]	Presence/absence of I - I at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3921	B09[I-B]	Presence/absence of I - B at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3922	B09[I-Si]	Presence/absence of I - Si at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3923	B09[I-X]	Presence/absence of I - X at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3924	B09[B-B]	Presence/absence of B - B at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3925	B09[B-Si]	Presence/absence of B - Si at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3926	B09[B-X]	Presence/absence of B - X at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3927	B09[Si-Si]	Presence/absence of Si - Si at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3928	B09[Si-X]	Presence/absence of Si - X at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3929	B09[X-X]	Presence/absence of X - X at topological distance 9	25	2D Atom Pairs	Binary Atom Pairs of order 9	9
3930	B10[C-C]	Presence/absence of C - C at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3931	B10[C-N]	Presence/absence of C - N at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3932	B10[C-O]	Presence/absence of C - O at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3933	B10[C-S]	Presence/absence of C - S at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3934	B10[C-P]	Presence/absence of C - P at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3935	B10[C-F]	Presence/absence of C - F at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3936	B10[C-Cl]	Presence/absence of C - Cl at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3937	B10[C-Br]	Presence/absence of C - Br at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3938	B10[C-I]	Presence/absence of C - I at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3939	B10[C-B]	Presence/absence of C - B at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3940	B10[C-Si]	Presence/absence of C - Si at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3941	B10[C-X]	Presence/absence of C - X at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3942	B10[N-N]	Presence/absence of N - N at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3943	B10[N-O]	Presence/absence of N - O at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3944	B10[N-S]	Presence/absence of N - S at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3945	B10[N-P]	Presence/absence of N - P at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3946	B10[N-F]	Presence/absence of N - F at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3947	B10[N-Cl]	Presence/absence of N - Cl at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3948	B10[N-Br]	Presence/absence of N - Br at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3949	B10[N-I]	Presence/absence of N - I at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3950	B10[N-B]	Presence/absence of N - B at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3951	B10[N-Si]	Presence/absence of N - Si at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3952	B10[N-X]	Presence/absence of N - X at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3953	B10[O-O]	Presence/absence of O - O at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3954	B10[O-S]	Presence/absence of O - S at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3955	B10[O-P]	Presence/absence of O - P at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3956	B10[O-F]	Presence/absence of O - F at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3957	B10[O-Cl]	Presence/absence of O - Cl at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3958	B10[O-Br]	Presence/absence of O - Br at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3959	B10[O-I]	Presence/absence of O - I at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3960	B10[O-B]	Presence/absence of O - B at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3961	B10[O-Si]	Presence/absence of O - Si at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3962	B10[O-X]	Presence/absence of O - X at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3963	B10[S-S]	Presence/absence of S - S at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3964	B10[S-P]	Presence/absence of S - P at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3965	B10[S-F]	Presence/absence of S - F at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3966	B10[S-Cl]	Presence/absence of S - Cl at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3967	B10[S-Br]	Presence/absence of S - Br at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3968	B10[S-I]	Presence/absence of S - I at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3969	B10[S-B]	Presence/absence of S - B at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3970	B10[S-Si]	Presence/absence of S - Si at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3971	B10[S-X]	Presence/absence of S - X at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3972	B10[P-P]	Presence/absence of P - P at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3973	B10[P-F]	Presence/absence of P - F at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3974	B10[P-Cl]	Presence/absence of P - Cl at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3975	B10[P-Br]	Presence/absence of P - Br at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3976	B10[P-I]	Presence/absence of P - I at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3977	B10[P-B]	Presence/absence of P - B at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3978	B10[P-Si]	Presence/absence of P - Si at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3979	B10[P-X]	Presence/absence of P - X at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3980	B10[F-F]	Presence/absence of F - F at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3981	B10[F-Cl]	Presence/absence of F - Cl at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3982	B10[F-Br]	Presence/absence of F - Br at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3983	B10[F-I]	Presence/absence of F - I at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3984	B10[F-B]	Presence/absence of F - B at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3985	B10[F-Si]	Presence/absence of F - Si at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3986	B10[F-X]	Presence/absence of F - X at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3987	B10[Cl-Cl]	Presence/absence of Cl - Cl at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3988	B10[Cl-Br]	Presence/absence of Cl - Br at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3989	B10[Cl-I]	Presence/absence of Cl - I at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3990	B10[Cl-B]	Presence/absence of Cl - B at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3991	B10[Cl-Si]	Presence/absence of Cl - Si at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3992	B10[Cl-X]	Presence/absence of Cl - X at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3993	B10[Br-Br]	Presence/absence of Br - Br at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3994	B10[Br-I]	Presence/absence of Br - I at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3995	B10[Br-B]	Presence/absence of Br - B at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3996	B10[Br-Si]	Presence/absence of Br - Si at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3997	B10[Br-X]	Presence/absence of Br - X at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3998	B10[I-I]	Presence/absence of I - I at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
3999	B10[I-B]	Presence/absence of I - B at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
4000	B10[I-Si]	Presence/absence of I - Si at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
4001	B10[I-X]	Presence/absence of I - X at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
4002	B10[B-B]	Presence/absence of B - B at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
4003	B10[B-Si]	Presence/absence of B - Si at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
4004	B10[B-X]	Presence/absence of B - X at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
4005	B10[Si-Si]	Presence/absence of Si - Si at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
4006	B10[Si-X]	Presence/absence of Si - X at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
4007	B10[X-X]	Presence/absence of X - X at topological distance 10	25	2D Atom Pairs	Binary Atom Pairs of order 10	10
4008	F01[C-C]	Frequency of C - C at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4009	F01[C-N]	Frequency of C - N at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4010	F01[C-O]	Frequency of C - O at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4011	F01[C-S]	Frequency of C - S at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4012	F01[C-P]	Frequency of C - P at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4013	F01[C-F]	Frequency of C - F at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4014	F01[C-Cl]	Frequency of C - Cl at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4015	F01[C-Br]	Frequency of C - Br at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4016	F01[C-I]	Frequency of C - I at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4017	F01[C-B]	Frequency of C - B at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4018	F01[C-Si]	Frequency of C - Si at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4019	F01[C-X]	Frequency of C - X at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4020	F01[N-N]	Frequency of N - N at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4021	F01[N-O]	Frequency of N - O at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4022	F01[N-S]	Frequency of N - S at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4023	F01[N-P]	Frequency of N - P at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4024	F01[N-F]	Frequency of N - F at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4025	F01[N-Cl]	Frequency of N - Cl at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4026	F01[N-Br]	Frequency of N - Br at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4027	F01[N-I]	Frequency of N - I at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4028	F01[N-B]	Frequency of N - B at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4029	F01[N-Si]	Frequency of N - Si at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4030	F01[N-X]	Frequency of N - X at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4031	F01[O-O]	Frequency of O - O at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4032	F01[O-S]	Frequency of O - S at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4033	F01[O-P]	Frequency of O - P at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4034	F01[O-F]	Frequency of O - F at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4035	F01[O-Cl]	Frequency of O - Cl at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4036	F01[O-Br]	Frequency of O - Br at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4037	F01[O-I]	Frequency of O - I at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4038	F01[O-B]	Frequency of O - B at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4039	F01[O-Si]	Frequency of O - Si at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4040	F01[O-X]	Frequency of O - X at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4041	F01[S-S]	Frequency of S - S at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4042	F01[S-P]	Frequency of S - P at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4043	F01[S-F]	Frequency of S - F at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4044	F01[S-Cl]	Frequency of S - Cl at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4045	F01[S-Br]	Frequency of S - Br at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4046	F01[S-I]	Frequency of S - I at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4047	F01[S-B]	Frequency of S - B at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4048	F01[S-Si]	Frequency of S - Si at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4049	F01[S-X]	Frequency of S - X at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4050	F01[P-P]	Frequency of P - P at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4051	F01[P-F]	Frequency of P - F at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4052	F01[P-Cl]	Frequency of P - Cl at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4053	F01[P-Br]	Frequency of P - Br at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4054	F01[P-I]	Frequency of P - I at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4055	F01[P-B]	Frequency of P - B at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4056	F01[P-Si]	Frequency of P - Si at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4057	F01[P-X]	Frequency of P - X at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
